maritime_area,registration_number,imo_number,ship_name,callsign,mmsi,shiptype,length,tonnage,tonnage_unit,materiel_onboard,atis_code,radio_license_status,date_first_license,date_inactivity_license
MX,905684P,,LUANTSA,FLVE,228355800,FISHING,14.95,48,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,01/10/2010,
YE,E26338D,,VENDEE 1,FGH2726,227078960,PLEASURE CRAFT,10.1,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB,,ACTIVE,09/06/2010,
YE,E26340F,,VENDEE,FGH2729,227078970,PLEASURE CRAFT,10.1,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB,,ACTIVE,09/06/2010,
LO,E31707P,,MAITRE COQ,FLUE,228351700,PLEASURE CRAFT,18.28,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,ACTIVE,21/07/2010,
MA,E26515W,,MORVRAN 6,FGH2922,227081120,PLEASURE CRAFT,11,,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB,,ACTIVE,21/06/2010,
BR,929550F,,SNS 507,FAA2222,227099980,BULK,5,1.41,TX,VHF ASN - AIS,,ACTIVE,18/11/2010,
BR,B94235E,,ORANGE BLEUE,FAA2343,227101010,PLEASURE CRAFT,9.6,9.21,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,07/12/2010,
SN,E39416U,,BLEIMOR,FAA2618,227104210,PLEASURE CRAFT,14.06,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS SARSAT PLB - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,14/01/2011,
BR,929993M,,ATOUT CHANCE,FAA2740,228005700,COMMERCIAL USE SHIP.,14.95,14.95,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,25/01/2011,
PL,929533M,,TARANIS,FFZT,228004600,FISHING,21.74,210,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,11/03/2011,
LO,E42618Z,,EKI HAIZEA,FAA3623,227114630,PLEASURE CRAFT,6.5,,TX,VHF - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,04/04/2011,
BR,E43408H,,LION DES FLANDRES,FAA4163,227120320,PLEASURE CRAFT,10.28,,TX,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,28/04/2011,
DZ,E47349S,,ADELAÃÂÃÂÃÂÃÂDE V,FAA4903,227127750,PLEASURE CRAFT,10.9,,TX,VHF ASN,,ACTIVE,26/05/2011,
AY,E47495A,,EXOCET,FHSJ,228009900,PLEASURE CRAFT,12.19,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,INACTIVE,30/05/2011,24/01/2017
PV,E43140S,,PAMPERO,FAA5373,227132470,PLEASURE CRAFT,16.1,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,15/06/2011,
SM,E40874D,,HAPPY 40'S,FAA5457,227133520,PLEASURE CRAFT,10,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,20/06/2011,
LO,930367U,,SNS 631,FAA6598,227144630,BULK,6,,TX,VHF ASN - AIS,,ACTIVE,28/07/2011,
CC,E55024J,,SMA,FHYV,228014600,PLEASURE CRAFT,18.28,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,29/07/2011,
BR,E55079U,,YUME,FAA7144,227149730,PLEASURE CRAFT,10.57,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,30/08/2011,
BA,930430M,,FARPESCA,FHZJ,228015700,FISHING,33.09,308,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI M - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,13/09/2011,
SN,929984C,,LAMBARDE,FAA7590,227153950,BULK,15.6,34,TX,VHF - VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,12/10/2011,
BR,930146D,9588134,FROMVEUR II,FICH,228017700,PASSENGERS SHIP,43.6,774,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,19/10/2011,
YE,929938C,,PETIT GAEL II,FICJ,228018700,FISHING,17.6,90,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,03/11/2011,
AY,E52485Z,,SOFT MACHINE,FAA8054,227158280,PLEASURE CRAFT,11.99,,TX,VHF ASN,,ACTIVE,16/12/2011,
SN,930132N,,LOLA,FAA8080,227158520,PASSENGERS SHIP,,,TX,VHF - VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X),,ACTIVE,20/12/2011,
GV,929601L,,BESAME,FIDA,228020600,FISHING,14.9,41,TX,VHF - VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,06/01/2012,
BA,930590L,,PEDRA BLANCA II,FIDD,228020900,FISHING,32.7,303,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX - DIVERS,,ACTIVE,12/01/2012,
SB,930158S,,LA FANETTE,FIDE,228021600,FISHING,24.95,208,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,17/01/2012,
GV,E59621F,,MAEVA,FAA8392,227162120,PLEASURE CRAFT,10.5,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RECEPTEUR NAVTEX,,ACTIVE,19/01/2012,
GV,929341D,,BARA AR VICHER,FIDF,228021700,FISHING,24.9,,TX,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,20/01/2012,
BR,930572S,,RESOLUTION,FAA8467,227162950,BULK,25.32,17.1,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,25/01/2012,
SN,E61958W,,TORR PENN,FAA8580,227163870,PLEASURE CRAFT,14.06,,TX,AIS - VHF PORTATIVE - BALISE COSPAS SARSAT PLB - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,03/02/2012,
BR,E62931D,,DOLENN,FAA8887,227167050,PLEASURE CRAFT,11.13,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,28/02/2012,
CC,638872B,,ESKEL GWEN IV,FAA8928,227167460,PLEASURE CRAFT,10.1,9.57,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,01/03/2012,
LH,930667V,9420423,ETRETAT,FIDP,228022900,PASSENGERS SHIP,186.46,26904,TX,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET 77 - LRIT - SSAS INMARSAT - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,07/03/2012,
BR,930552V,,LE CHALLENGER,FAA9944,227177420,FISHING,10.95,16.62,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,23/04/2012,
SN,929934Y,,ST PIERRE,FIDX,228024800,BULK,84.3,2627,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,25/04/2012,
BR,E66747B,,LOMIG,FAB2013,227178330,PLEASURE CRAFT,6.5,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,26/04/2012,
BR,E66687L,,ROSYNAMA II,FAB2016,227178370,PLEASURE CRAFT,9.99,,TX,VHF ASN - VHF PORTATIVE ASN,,ACTIVE,26/04/2012,
AY,D80501B,,ELEUTHERA,FAB2557,227184260,PLEASURE CRAFT,13.1,,TX,VHF ASN - AIS,,ACTIVE,24/05/2012,
VA,E66182M,,GWENN BRAZ,FAB2671,227185340,PLEASURE CRAFT,12.17,,TX,VHF ASN,,ACTIVE,25/05/2012,
SM,D57946K,,VIRGULE,FAB2697,227185540,PLEASURE CRAFT,11.99,,TX,VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,29/05/2012,
BR,E70424Y,,STEREDENN AN ERER,FIEC,228026600,PLEASURE CRAFT,19.7,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE FLEET - SART (REPONDEUR RAD),,ACTIVE,06/06/2012,
MX,E70627U,,LYLY,FAB2938,227188250,PLEASURE CRAFT,11.32,,TX,VHF ASN - AIS - VHF PORTATIVE ASN - VHF PORTATIVE - RADAR 9 PAN (BANDE X),,ACTIVE,06/06/2012,
SM,E72038C,,LYDIE ANGE III,FAB3432,227193740,PLEASURE CRAFT,12.82,,TX,VHF ASN - RADAR 9 PAN (BANDE X),,ACTIVE,28/06/2012,
CC,E67202W,,EIHPOS,FAB3595,227195330,PLEASURE CRAFT,14.27,,TX,VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,04/07/2012,
LO,930453M,,BICHE,FAB3919,227199080,COMMERCIAL USE SHIP.,21.1,60.58,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,19/07/2012,
SM,E74875L,,ARGEN III,FAB4235,227202020,PLEASURE CRAFT,6.5,,TX,VHF ASN,,INACTIVE,30/07/2012,02/10/2015
SB,930821M,,STRADALE,FIEP,228028900,FISHING,21.5,149.9,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,01/08/2012,
BX,930676E,,ANITA CONTI,FIER,228029700,BULK,89.4,3562,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,07/08/2012,
RO,930361M,,JEAN ANGO,FIES,228029800,BULK,82.1,2803,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,07/08/2012,
RO,930194F,,KOSTALDEA,FAB5197,227219920,BULK,35,321,TX,VHF - AIS - VHF PORTATIVE,,ACTIVE,12/10/2012,
BR,E59523Z,,L'INFERNAL,FAB5230,227211050,PLEASURE CRAFT,12.59,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,15/10/2012,
LR,930914N,,STELLAMARIS,FIFV,228032800,BULK,102.45,3771,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,13/11/2012,
SB,E80394K,,BELISANA,FAB5614,227214680,PLEASURE CRAFT,10.9,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,30/11/2012,
BR,E78506H,,TIR NA NOG,FAB5650,227214920,PLEASURE CRAFT,9.25,,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,05/12/2012,
LR,E76145S,,MACIF 18,FAB5669,227215050,PLEASURE CRAFT,11.99,,TX,VHF ASN - BALISE COSPAS S.  EPIRB,,ACTIVE,07/12/2012,
RI,930582C,,CMA CGM JULES VERNE,FIFW,228032900,BULK,396,150000,TX,VHF ASN - AIS - VHF PORTATIVE - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - SATELLITE FLEET - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,14/12/2012,
LS,918545U,,CAYOLA,FIFX,228033600,FISHING,21.9,138,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,19/12/2012,
NA,931292Z,,L'ILE DUMET,FAB5913,227217470,PASSENGERS SHIP,46,412.18,TX,VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X),,ACTIVE,08/01/2013,
SB,930507W,,BELENOS,FIFY,228033800,FISHING,24.99,208,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,11/01/2013,
LS,E81077C,,MAYREAU,FAB6171,227219950,PLEASURE CRAFT,13.96,,TX,VHF ASN - AIS,,ACTIVE,01/02/2013,
CH,E70174B,,LE PELICAN,FAB6300,227221130,PLEASURE CRAFT,9.99,,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,13/02/2013,
GV,929602M,,LE LAGON,FIHA,228035600,FISHING,14.9,41.5,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,04/03/2013,
AY,E74997U,,WESTWARD,FAB6619,227224480,PLEASURE CRAFT,11.97,,TX,VHF ASN - AIS,,ACTIVE,13/03/2013,
VA,E82794U,,L'EDEN,FAB6792,227226450,PLEASURE CRAFT,9.98,,TX,VHF ASN - RECEPTEUR NAVTEX,,ACTIVE,25/03/2013,
LR,E83533X,,AD HOC,FAB6882,227227410,PLEASURE CRAFT,9.79,,TX,VHF ASN,,ACTIVE,29/03/2013,
DZ,E83660K,,GERMAINE,FAB6905,227227590,PLEASURE CRAFT,12.83,,TX,VHF ASN - VHF PORTATIVE,,ACTIVE,29/03/2013,
LO,E83674A,,PRINCE DE BRETAGNE 2,FIHE,228035800,PLEASURE CRAFT,24.3,,TX,VHF ASN - VHF PORTATIVE ASN - BALISE COSPAS S.  EPIRB - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - RECEPTEUR NAVTEX,,ACTIVE,05/04/2013,
BR,D17754Y,,FRISCO,FAB7031,227229070,PLEASURE CRAFT,12.64,,TX,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,08/04/2013,
LO,E80947L,,OBPORTUS IV,FIHF,228035900,PLEASURE CRAFT,12.18,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X),,ACTIVE,08/04/2013,
GV,E83462V,,MARJATIS,FAB7093,227229850,PLEASURE CRAFT,13.5,,TX,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,11/04/2013,
BR,C42176U,,CELTICS,FAB7325,227232410,PLEASURE CRAFT,9.6,,TX,VHF ASN,,ACTIVE,24/04/2013,
BX,E87449D,,NOIR DESIR,FAB7734,227237270,PLEASURE CRAFT,15.2,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,23/05/2013,
GV,924829Z,,AEROUANT BREIZH,FIHX,228037600,FISHING,17,59.22,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,28/05/2013,
GV,898465T,,SPERED BREIZH,FIHY,228037700,FISHING,17,59.22,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,28/05/2013,
RI,931776A,,ALMAK,FIIA,228037900,OTHER,,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,04/06/2013,
BR,E89080B,,ZEPHYRIN,FAB8367,227243810,PLEASURE CRAFT,9.79,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,17/06/2013,
LR,E90922D,,JULES,FAB9197,227252370,PLEASURE CRAFT,11.99,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,24/07/2013,
SB,931328N,,FARFADET,FIIO,228039800,FISHING,22.9,202.33,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,01/08/2013,
QF,X00302D,,TEST ET FORMATION SR DONGES,FIIR,228040600,OTHER,,,TX,AIS,,ACTIVE,26/08/2013,
PL,E92720H,,CHEFCHAOUEN,FAB9753,227258290,PLEASURE CRAFT,11.5,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,02/09/2013,
BX,931837S,9696204,SEBASTIEN VAUBAN,FAB9929,227259890,PASSENGERS SHIP,60,1024,TX,VHF ASN - AIS - VHF PORTATIVE - VHF AERO - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,18/09/2013,
RI,932047V,9694505,PIERRE DE FERMAT,FIIZ,228041600,OTHER,100.1,8488,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - SATELLITE MINI C - SATELLITE FLEET - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - SART (AIS) - RECEPTEUR NAVTEX,,ACTIVE,28/10/2013,
LR,B73832C,,CALLINAGO,FAC2315,227275870,PLEASURE CRAFT,12.84,,TX,VHF - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,07/11/2013,
AY,C13468P,,MASCARADE,FAC2332,227263970,PLEASURE CRAFT,9.6,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,13/11/2013,
BR,932191B,,SNS 641,FAC2504,227265650,BULK,6,2.26,TX,VHF ASN - AIS,,ACTIVE,12/12/2013,
LS,931467P,,MABON III,FIJH,228042600,FISHING,21.9,138,UMS,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,26/12/2013,
BA,932029A,,PEPE BARREIRO,FIJO,228043800,FISHING,37.25,415,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU - BLU ASN - SATELLITE MINI M - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,14/02/2014,
BR,E99675T,,NOUCHE,FAC3493,227276230,PLEASURE CRAFT,12.82,,TX,VHF ASN - AIS - RADAR 9 PAN (BANDE X),,ACTIVE,14/03/2014,
AD,932203P,,CHIMERE,FAC3599,227277330,FISHING,9.99,7.76,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - RADAR 9 PAN (BANDE X),,ACTIVE,21/03/2014,
BR,C32741N,,TRISK'LLS,FAC3686,227278350,PLEASURE CRAFT,11.84,,TX,VHF PORTATIVE,,INACTIVE,27/03/2014,24/10/2016
MX,E19732Y,,FAROUCHE,FAC3893,227280910,PLEASURE CRAFT,10,,TX,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,INACTIVE,09/04/2014,04/04/2017
SN,B17891X,,AR BARR,FAC4060,227283010,PLEASURE CRAFT,6.15,4,TX,VHF ASN,,ACTIVE,17/04/2014,
SM,F10704K,,MISTRI,FAC4135,227354630,PLEASURE CRAFT,10.94,,TX,VHF - VHF ASN - AIS - VHF PORTATIVE - RADAR 9 PAN (BANDE X),,ACTIVE,23/04/2014,
CH,F11104V,,NORMANDIE,FINY,228047700,PLEASURE CRAFT,12.19,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X) - SART (AIS),,ACTIVE,30/04/2014,
DZ,F11638A,,STARBOARD,FAC4336,227285670,PLEASURE CRAFT,10.5,,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,30/04/2014,
AY,F12412S,,SODEBO 4,FIOE,228047800,PLEASURE CRAFT,31,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB - SATELLITE STANDARD C - SATELLITE FLEET - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD),,ACTIVE,05/05/2014,
RI,932423D,9537745,SARA,FIOF,228047900,BULK,319.57,164641,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,12/05/2014,
LO,932355E,,ARGELES,FIOI,228048600,FISHING,38.8,393,UMS,VHF - VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - BLU - BLU ASN - RADAR 9 PAN (BANDE X) - SART (REPONDEUR RAD) - RECEPTEUR NAVTEX,,ACTIVE,12/05/2014,
SM,F12775L,,TWAREG II,FAC4559,227288130,PLEASURE CRAFT,11.97,,TX,VHF ASN - AIS,,ACTIVE,13/05/2014,
BR,F11539T,,ERE HUD,FAC4737,227289990,PLEASURE CRAFT,11.38,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,20/05/2014,
SM,F10035H,,BRISEIS,FAC4804,227290810,PLEASURE CRAFT,12.4,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB - BALISE COSPAS SARSAT PLB,,ACTIVE,22/05/2014,
SM,F11577J,,RAPHAELLO,FAC4869,227291510,PLEASURE CRAFT,10.8,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,26/05/2014,
BR,F14508V,,HUNVREOU,FAC5132,227294470,PLEASURE CRAFT,12.8,,TX,VHF ASN - AIS - VHF PORTATIVE ASN - BALISE COSPAS S.  EPIRB,,ACTIVE,10/06/2014,
VA,F11348K,,ENEZ DU,FAC5138,227294530,PLEASURE CRAFT,9.79,,TX,VHF ASN - AIS,,ACTIVE,10/06/2014,
BR,F16199H,,TRIBECA,FAC5458,227298110,PLEASURE CRAFT,9.35,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB,,ACTIVE,25/06/2014,
LO,F13984A,,TEAMWORK 40,FIPV,228051700,PLEASURE CRAFT,12.19,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X),,ACTIVE,01/07/2014,
LR,F16948X,,TEASING MACHINE,FAC5831,227325680,PLEASURE CRAFT,13.1,,TX,VHF ASN - AIS - BALISE COSPAS S.  EPIRB,,ACTIVE,15/07/2014,
BR,D60276T,,SWING,FAC6011,227327710,PLEASURE CRAFT,7.58,,TX,VHF ASN - AIS,,ACTIVE,21/07/2014,
BR,F17509G,,TRISTAN DA CUNHA,FAC6059,227328110,PLEASURE CRAFT,9.99,,TX,VHF ASN - AIS - VHF PORTATIVE,,ACTIVE,22/07/2014,
BR,F19691D,,AÃÂÃÂÃÂÃÂL GWEN,FAC6718,227334960,PLEASURE CRAFT,9.99,,TX,VHF ASN,,ACTIVE,02/09/2014,
LO,F20966P,,MAGIC KILI,FAC6993,227337570,PLEASURE CRAFT,12.18,,TX,VHF ASN - AIS,,ACTIVE,30/09/2014,
LO,F21338U,,TALANTA TWO,FAC7049,227338080,PLEASURE CRAFT,12.19,,TX,VHF ASN - AIS - VHF PORTATIVE ASN - BALISE COSPAS S.  EPIRB - SATELLITE FLEET - RADAR 9 PAN (BANDE X),,ACTIVE,07/10/2014,
SM,F13307P,,TIZH,FIQL,228053700,PLEASURE CRAFT,12.18,,TX,VHF ASN - VHF PORTATIVE - BALISE COSPAS S.  EPIRB - SATELLITE MINI C - RADAR 9 PAN (BANDE X),,ACTIVE,09/10/2014,
LO,F21123K,,MAHI-MAHI,FAC7146,227338990,PLEASURE CRAFT,6.5,,TX,VHF ASN - AIS - VHF PORTATIVE - BALISE COSPAS SARSAT PLB,,ACTIVE,17/10/2014,
RI,932718Z,,EAGLE SAN PEDRO,FIQX,228055900,BULK,274.29,80783,UMS,VHF ASN - AIS - VHF PORTATIVE - VHF - UHF - BALISE COSPAS S.  EPIRB - BLU ASN - SATELLITE STANDARD C - LRIT - RADAR 9 PAN (BANDE X) - RADAR 3 PAN (BANDE S) - RECEPTEUR NAVTEX,,INACTIVE,18/11/2014,23/11/2016
